0,69,34,0,34,0,0,0,0,0,0,69,0,0,0,34,0,139,209,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,79,0,0,373,6100,26100,100
0,0,0,0,90,0,90,0,0,90,90,0,90,0,0,0,0,0,272,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,700,2500,100
0,0,142,0,71,35,0,35,0,71,0,35,0,0,0,535,0,0,321,0,285,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36,0,0,197,2400,20500,100
0,42,42,0,127,0,42,0,0,127,0,0,0,0,0,127,0,0,170,42,127,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,42,0,0,0,0,0,0,0,0,0,6,0,57,6,0,566,5500,24900,100
0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,465,3100,10700,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,37,0,3546,9500,46100,100
0,0,55,0,111,0,18,0,0,0,0,0,92,0,18,0,37,37,315,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,46,0,0,132,400,7000,100
0,63,0,0,159,31,0,0,31,0,0,63,0,0,127,63,31,318,222,0,191,0,31,63,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,28,0,6,50,0,351,9100,18600,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,0,383,900,2300,100
5,7,10,0,76,5,15,2,55,0,10,47,2,0,0,0,2,13,209,10,157,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,4,10,2,25,5,6,257,6600,225900,100
0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,81,0,0,486,1200,3400,100
0,0,0,0,116,0,0,0,0,0,0,58,0,0,0,116,0,116,116,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,67,0,0,113,500,6900,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,20,0,39,20,0,547,2200,8200,100
5,7,10,0,76,5,15,2,55,0,10,47,2,0,0,0,2,13,209,10,157,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,4,10,2,25,5,6,256,6600,225800,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,20,0,39,20,0,547,2200,8200,100
0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,261,1200,4700,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,400,1100,3600,100
0,0,0,0,65,0,65,0,0,0,65,65,0,0,0,65,130,0,130,522,130,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,9,0,0,269,6600,12900,100
117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,117,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,89,0,0,197,1000,5900,100
0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,211,0,0,391,1100,4300,100
0,0,0,0,189,27,0,0,0,0,0,81,0,0,0,27,0,0,351,0,270,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,139,1100,8900,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,170,500,1700,100
0,68,0,0,0,0,0,0,0,68,136,0,0,0,0,0,0,0,204,0,68,0,0,0,68,0,0,68,0,0,136,0,0,0,68,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,383,3000,26400,100
0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,154,0,0,278,600,2500,100
0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,87,0,0,414,1200,2900,100
0,0,48,0,146,0,48,0,0,0,0,97,0,0,0,48,97,0,243,0,243,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,8,0,49,24,0,543,7800,23900,100
0,48,48,0,48,0,0,0,0,0,0,97,0,0,0,48,0,97,146,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,96,0,0,310,6100,18600,100
0,41,166,0,41,0,0,0,0,0,0,41,0,0,0,41,0,83,208,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,7,0,75,0,0,385,12100,28500,100
30,0,0,0,61,92,0,245,0,0,0,30,153,0,0,0,0,30,276,0,61,0,30,61,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,21,0,213,3000,22600,100
0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,67,0,0,400,1200,2800,100
0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,71,0,0,400,1200,2800,100
0,0,55,0,111,0,18,0,0,0,0,18,92,0,18,0,37,37,315,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,43,0,0,128,400,6800,100
0,0,0,0,52,0,26,52,0,26,26,52,0,0,0,26,156,26,182,208,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,81,4,15,214,3800,33900,100
15,45,105,0,45,0,0,181,60,75,0,90,30,0,30,0,0,0,407,0,151,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,132,7,0,530,13000,77400,100
18,0,18,0,157,36,6,6,6,12,6,54,30,6,0,0,72,6,454,24,109,0,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,1,5,0,1,17,0,173,1200,44200,100
49,0,99,0,0,99,0,0,0,99,99,248,49,0,0,497,99,0,348,0,199,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,17,0,0,147,800,9400,100
46,30,46,0,5,12,5,28,43,74,25,97,56,123,0,25,43,2,322,0,146,0,105,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,32,76,15,589,19300,304000,100
46,46,26,0,0,33,6,33,0,112,39,73,79,0,26,26,0,26,351,0,66,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,28,23,8,389,4000,89800,100
0,192,0,0,192,0,0,0,0,0,0,192,0,0,0,0,0,0,192,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1200,3300,100
73,36,109,0,0,73,73,109,36,36,0,36,0,0,0,109,36,36,219,219,219,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,50,33,0,325,3000,17900,100
6,12,77,0,19,32,38,0,6,0,0,64,25,0,12,0,0,12,167,6,70,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,24,7,0,173,4300,75000,100
0,126,0,0,0,126,0,0,0,0,0,126,0,0,0,0,0,0,0,0,126,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,20,0,20,60,0,383,1700,6900,100
73,36,73,0,0,73,73,110,36,36,0,36,0,0,0,110,36,36,220,220,220,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,50,33,0,326,3000,17600,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,108,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,200,3000,10600,100
0,0,0,0,0,0,104,0,0,0,0,104,0,0,0,0,104,0,366,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,62,6,6,332,5900,14600,100
0,0,126,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,253,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,800,5100,100
0,45,45,0,45,0,0,0,0,0,0,45,0,0,0,45,0,91,136,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,278,6100,20000,100
0,42,168,0,42,0,0,0,0,0,0,42,0,0,0,42,0,84,210,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,7,0,67,0,0,384,12100,28400,100
0,59,0,0,0,0,59,0,0,59,0,59,0,0,0,0,0,118,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,859,6600,24900,100
23,0,47,0,23,0,0,0,0,0,0,0,0,23,0,23,23,0,710,0,189,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4,4,0,18,0,0,129,1100,6600,100
0,0,46,0,139,0,93,93,0,0,46,93,0,0,0,139,0,46,93,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,144,800,7500,100
0,34,0,0,68,0,68,0,0,34,34,0,0,0,0,34,0,136,342,0,273,0,0,0,34,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,141,1500,9600,100
12,24,12,0,132,36,0,36,0,0,36,72,0,0,0,0,0,0,410,0,301,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,6,0,2,2,0,171,3400,18000,100
66,0,66,0,0,0,0,0,0,66,0,0,0,0,0,198,132,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,318,3400,12100,100
0,48,48,0,146,0,48,0,0,97,48,0,0,0,0,48,0,0,97,48,195,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,48,0,0,0,0,0,0,0,0,0,7,0,59,29,0,485,4700,19400,100
0,0,0,0,0,0,147,0,0,147,0,147,0,0,0,0,0,0,588,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,121,300,1700,100
30,0,61,0,0,0,0,0,0,92,30,92,30,30,0,215,61,0,553,0,123,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,105,35,25,388,6600,30300,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,455,5900,14100,100
0,0,0,0,126,0,253,126,126,126,126,126,0,0,0,0,506,0,253,126,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,7250,28700,29000,100
0,53,53,0,53,0,0,0,0,0,0,53,0,0,0,53,0,106,160,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,88,0,0,340,6100,18700,100
0,44,89,0,44,0,0,0,0,0,0,44,0,0,0,44,0,89,224,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,7,0,81,0,0,385,12100,28100,100
0,46,46,0,46,46,46,0,0,0,46,46,0,0,0,92,0,92,276,0,138,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,30,22,0,216,1300,11000,100
0,0,48,0,144,0,48,0,0,0,0,96,0,0,0,48,96,0,241,0,241,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,8,0,49,24,0,513,7800,23600,100
0,94,94,0,0,0,0,0,0,94,0,0,0,0,0,283,0,0,94,0,94,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,2650,24500,31800,100
0,0,177,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59,414,0,118,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,8,0,233,1600,10000,100
75,18,37,0,18,12,0,25,75,31,25,151,31,37,0,37,44,12,296,69,126,0,44,75,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,6,0,0,0,0,0,0,8,5,44,23,6,368,4500,106600,100
0,41,20,0,167,20,20,0,0,104,20,0,20,0,0,83,20,0,209,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,62,0,20,0,0,0,13,0,0,165,1500,17500,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,167,500,1000,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,407,2900,11400,100
0,0,23,0,0,0,23,0,0,95,0,47,0,23,0,23,95,0,238,0,190,0,0,47,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,20,0,2,504,28000,51900,100
0,72,72,0,0,0,0,145,0,0,72,0,0,0,0,291,0,72,145,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,50,0,0,152,800,6100,100
0,0,128,0,128,128,0,0,0,0,0,0,0,0,0,128,0,0,256,0,128,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,72,0,0,307,900,4300,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,83,0,0,513,2700,11800,100
0,46,46,0,140,0,46,186,0,93,46,0,0,0,0,186,0,0,93,46,140,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,46,0,0,0,0,0,0,0,0,0,7,0,57,21,0,463,6400,21300,100
0,0,38,0,115,76,0,0,0,0,0,38,38,0,0,38,0,38,269,0,230,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,6,0,178,2000,15800,100
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,79,158,158,396,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,27,0,27,0,0,282,2600,10700,100
6,6,47,0,40,0,0,0,67,6,0,33,13,0,0,20,0,0,114,13,121,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,2,11,0,10,8,1,335,14400,84500,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,380,2300,3800,100
0,56,112,0,224,0,112,0,0,0,0,56,56,0,0,56,280,0,393,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,108,33,0,497,14000,19400,100
47,31,47,0,5,13,5,26,44,76,26,97,58,126,0,26,44,0,325,0,150,0,105,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,32,76,16,610,19300,303800,100
59,44,29,0,14,3,3,14,56,67,29,67,59,123,3,22,44,7,343,0,153,0,59,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,61,53,14,730,76300,245300,100
59,44,29,0,14,3,3,14,56,67,29,67,59,123,3,22,44,7,343,0,153,0,59,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,61,53,14,730,76300,245300,100
46,0,46,0,0,0,0,46,0,0,0,138,0,0,231,0,46,46,277,0,231,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,49,0,8,82,0,340,1200,10200,100
0,0,46,0,0,0,46,0,0,0,46,0,0,0,0,0,0,140,187,0,0,93,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,268,3200,9100,100
0,35,70,0,35,0,0,0,0,0,0,70,0,0,0,105,0,70,211,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,12,0,128,0,0,364,6100,31300,100
0,43,43,0,43,0,0,0,0,0,0,43,0,0,0,43,0,86,129,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,74,0,0,281,6100,22200,100
0,0,0,0,0,60,0,0,0,121,0,0,0,0,0,60,0,0,121,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,41,31,0,0,490,1700,19100,100
124,41,124,0,0,0,0,0,0,0,0,41,0,0,0,41,0,82,373,0,124,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,6,0,46,53,0,317,1900,11400,100
0,0,0,0,425,0,70,0,0,0,0,0,0,0,0,283,0,0,496,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,115,300,3000,100
0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,64,0,0,259,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,9,19,28,66,0,0,1007,13100,29200,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,30,61,0,153,0,0,550,2200,6600,100
0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,64,0,0,259,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,9,19,28,66,0,0,1007,13100,29200,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,30,61,0,153,0,0,550,2200,6600,100
0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,64,0,0,259,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,9,19,28,66,0,0,1007,13100,29200,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,30,61,0,153,0,0,550,2200,6600,100
0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,79,0,0,158,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,12,23,35,46,0,0,579,2200,16800,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,30,61,0,153,0,0,550,2200,6600,100
0,0,0,0,0,0,196,0,0,196,0,196,0,0,0,0,0,0,392,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,6000,7400,100
0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,128,700,3600,100
0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,291,2700,6700,100
0,0,76,0,38,0,76,0,0,0,0,38,0,0,0,0,0,76,152,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,384,7900,21100,100
0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,47,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,124,600,7800,100
12,176,63,0,88,0,12,50,25,390,50,88,12,0,0,25,12,0,290,25,138,0,113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,38,16,0,12,0,416,3800,50700,100
0,0,102,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,153,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,9,0,54,0,0,197,1900,14600,100
5,30,40,0,10,5,0,5,10,0,0,30,20,0,5,0,0,50,155,30,75,0,15,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,5,12,0,237,9600,58800,100
5,30,40,0,10,5,0,5,10,0,0,30,20,0,5,0,0,50,155,30,75,0,15,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,5,12,0,238,9600,58300,100
