32,1,27,11,9,2,10,0,4,1,0,0,40,38,1
16,2,20,12,14,2,9,0,4,1,0,0,50,38,0
13,2,5,6,5,4,11,1,4,1,0,0,40,38,0
26,0,41,10,16,4,9,1,4,0,0,0,50,38,1
40,2,25,8,11,2,9,0,4,1,0,0,40,38,0
20,2,29,15,10,0,2,4,4,0,0,0,40,38,0
11,2,21,15,10,0,6,4,2,0,0,0,25,38,0
17,1,23,9,13,2,10,0,4,1,0,0,40,38,1
12,1,12,15,10,4,5,1,4,1,0,0,50,38,0
31,4,19,10,16,2,9,0,4,1,0,1902,60,38,1
20,2,20,15,10,2,11,0,4,1,0,0,48,38,1
31,2,17,7,12,0,3,4,4,0,0,0,40,8,0
15,0,25,11,9,4,7,3,2,1,0,0,40,38,0
59,2,12,12,14,2,3,0,4,1,0,0,40,38,1
27,2,20,9,13,2,3,0,4,1,150,0,60,38,1
30,4,15,12,14,4,9,1,4,0,0,0,50,38,0
3,2,19,15,10,4,12,3,4,0,0,0,40,38,0
12,2,10,11,9,4,2,1,4,1,0,0,40,38,0
15,3,32,11,9,2,2,0,4,1,77,0,40,38,1
13,2,19,1,7,4,5,3,4,1,0,0,40,38,0
14,1,19,11,9,4,0,1,4,0,0,0,40,38,0
25,2,12,11,9,2,5,0,4,1,0,0,40,38,0
7,2,43,9,13,4,11,2,4,1,0,0,40,38,0
21,2,7,14,15,2,9,0,4,1,0,0,40,38,1
39,4,34,11,9,2,7,0,4,1,0,1887,50,1,1
11,2,38,15,10,2,11,5,4,0,41,0,25,38,0
19,2,10,11,9,4,6,3,4,0,0,0,40,38,0
36,2,10,6,5,2,5,0,4,1,0,0,50,38,0
39,3,30,15,10,2,11,0,4,1,0,0,50,38,0
32,1,20,8,11,2,2,0,2,1,0,0,40,38,1
38,2,25,15,10,2,11,0,4,1,0,0,56,38,0
5,2,10,11,9,4,2,1,4,1,0,0,41,38,0
4,2,20,15,10,4,7,3,4,0,0,0,40,38,0
23,2,12,9,13,2,3,0,4,1,0,0,60,38,0
13,2,8,9,13,4,3,3,2,1,0,0,40,10,0
12,5,27,9,13,2,9,0,4,1,0,0,50,38,1
2,2,30,15,10,4,7,3,2,1,0,0,35,38,0
30,2,29,9,13,2,3,5,4,0,0,0,40,38,1
3,2,11,15,10,4,0,3,4,0,0,1719,28,38,0
14,2,11,7,12,2,0,0,4,1,0,0,40,38,1
22,2,37,15,10,0,2,1,4,1,0,0,40,38,0
11,2,7,7,12,4,11,1,4,0,0,0,60,38,0
7,2,4,11,9,4,7,1,4,0,0,1762,40,38,0
21,4,12,11,9,2,2,0,4,1,44,0,35,38,0
20,2,25,9,13,2,11,0,4,1,0,0,50,38,0
29,2,15,7,12,0,12,1,2,0,0,0,36,38,0
21,0,13,12,14,2,9,0,4,1,0,0,40,19,1
26,4,6,11,9,2,2,0,4,1,0,0,60,38,0
10,2,16,8,11,2,0,5,4,0,0,0,35,38,0
3,2,3,15,10,4,11,3,4,1,0,0,20,38,0
32,2,8,15,10,2,2,0,1,1,0,0,40,38,1
44,3,7,11,9,2,2,0,4,1,0,0,40,38,0
10,2,23,15,10,4,11,3,4,0,0,0,40,38,0
2,2,32,15,10,4,7,3,4,1,0,0,30,25,0
28,2,20,8,11,4,9,1,4,0,0,1564,40,38,1
53,2,11,15,10,4,12,2,4,1,0,0,40,38,0
14,2,19,11,9,4,13,4,2,0,0,0,30,38,0
5,2,18,15,10,2,7,0,4,1,0,0,24,38,0
19,2,11,11,9,6,7,4,4,0,0,0,24,38,0
47,2,18,1,7,2,2,0,4,1,0,2179,40,38,0
30,1,19,15,10,0,0,4,4,0,0,0,38,25,0
17,2,20,11,9,4,0,1,4,0,0,0,40,38,0
16,2,16,9,13,4,3,2,1,0,0,0,40,29,0
4,2,30,11,9,4,2,3,4,1,0,0,35,38,0
31,2,19,11,9,2,2,0,4,1,0,0,46,38,0
6,2,21,9,13,4,5,1,4,1,0,0,40,38,0
54,4,49,15,10,5,11,4,2,1,0,1816,2,38,0
12,2,19,11,9,0,2,1,4,1,0,0,60,38,0
25,2,23,9,13,5,7,2,2,1,0,0,50,38,0
8,2,25,11,9,4,7,4,4,0,0,0,40,38,0
27,3,8,12,14,0,3,4,1,0,0,0,40,38,0
11,2,9,11,9,4,3,1,1,0,0,0,40,8,0
28,4,20,12,14,2,11,0,4,1,0,0,40,38,1
19,2,21,15,10,0,7,4,4,0,0,0,40,25,0
22,0,24,7,12,4,3,1,4,1,0,0,42,38,0
29,5,10,12,14,6,10,4,4,1,0,0,40,38,0
1,2,3,1,7,4,5,3,4,1,0,0,16,38,0
49,1,5,8,11,6,9,1,4,0,0,0,20,38,0
10,2,12,11,9,4,7,1,4,1,0,1980,40,38,0
11,5,18,11,9,2,10,0,4,1,0,0,40,38,0
34,2,10,15,10,2,11,0,4,1,0,1977,40,38,1
10,2,43,9,13,4,2,1,4,1,0,0,50,38,0
11,5,15,9,13,2,9,0,4,1,0,0,40,38,1
10,2,25,11,9,3,11,4,4,0,0,0,25,38,0
4,2,31,11,9,4,2,3,2,1,0,0,40,38,0
17,2,48,11,9,4,5,1,2,1,0,0,40,38,0
1,2,18,11,9,4,7,3,4,1,0,0,12,38,0
16,2,4,9,13,2,9,0,4,1,0,0,65,38,0
27,1,18,15,10,2,3,0,2,1,0,0,38,38,1
26,2,11,15,10,0,0,1,4,0,0,0,40,38,0
13,2,63,15,10,4,2,1,2,1,0,0,45,38,0
23,2,29,5,4,2,6,0,4,1,0,0,40,25,1
20,0,3,15,10,2,0,0,4,1,0,0,42,38,1
17,2,30,11,9,2,0,0,2,1,0,0,40,38,0
24,4,14,9,13,0,3,1,4,0,0,0,40,38,0
14,2,10,12,14,2,9,5,4,0,0,0,50,38,0
41,5,11,10,16,2,9,0,4,1,0,0,1,38,1
21,2,16,15,10,0,6,1,2,0,0,0,28,38,0
7,2,16,15,10,2,6,0,4,1,0,0,40,38,0
24,1,52,9,13,2,2,0,2,1,0,0,40,38,0
30,2,12,15,10,2,12,0,4,1,0,0,45,38,0
24,0,13,9,13,2,12,0,4,1,0,0,24,38,0
6,2,20,4,3,2,13,2,4,1,0,0,40,25,0
19,2,10,15,10,0,2,1,4,1,0,0,40,38,0
23,0,6,12,14,4,3,1,4,0,141,0,55,38,1
18,2,14,12,14,2,9,2,4,1,73,0,40,38,1
7,4,3,11,9,4,11,1,4,1,0,0,40,38,0
9,2,40,12,14,4,9,1,4,0,0,1876,40,38,0
34,2,26,9,13,2,3,0,4,1,0,0,50,38,1
25,1,25,15,10,4,9,1,4,0,0,1340,40,38,0
20,5,5,11,9,0,0,4,4,0,0,0,35,38,0
1,2,14,1,7,4,11,3,4,0,0,0,40,38,0
19,2,13,9,13,2,7,0,2,1,73,0,36,38,1
18,2,4,11,9,0,2,1,4,1,0,0,60,38,0
41,3,21,11,9,2,11,5,4,0,150,0,35,38,1
0,2,7,1,7,4,11,3,4,0,0,0,12,38,0
27,1,16,11,9,2,13,0,2,1,0,0,40,38,0
20,2,21,11,9,2,2,0,4,1,0,0,40,38,1
18,2,15,15,10,4,11,1,0,0,0,0,40,38,0
43,2,9,11,9,2,2,0,1,1,0,0,40,38,0
37,3,13,5,4,2,6,0,4,1,0,0,40,38,1
20,2,64,9,13,4,3,1,2,1,0,0,60,38,1
33,2,31,7,12,0,11,1,4,0,0,0,40,38,0
21,2,18,9,13,2,11,0,4,1,0,0,50,30,0
28,2,11,9,13,2,9,0,4,1,0,0,55,38,0
8,2,26,0,6,4,2,1,4,1,0,0,40,38,0
14,2,20,15,10,2,5,0,4,1,0,0,40,38,0
73,2,5,11,9,4,7,1,2,1,0,2206,40,38,0
37,2,18,11,9,2,0,0,2,1,0,0,20,38,0
36,1,14,13,1,4,6,1,4,0,0,0,35,38,0
1,2,24,11,9,4,11,3,4,0,0,0,40,38,0
49,4,17,11,9,2,4,0,4,1,14,0,50,38,0
58,2,31,8,11,6,0,1,4,0,0,0,20,3,0
48,2,18,11,9,0,0,1,4,0,0,0,40,38,0
18,2,54,1,7,5,13,1,2,1,37,0,40,38,0
24,2,13,11,9,0,11,4,2,0,0,0,38,38,0
8,2,16,15,10,4,0,1,4,1,0,0,42,38,0
16,2,11,15,10,0,2,2,3,0,0,0,40,38,0
11,2,8,14,15,4,9,1,4,1,0,0,55,38,1
42,5,27,11,9,2,7,0,4,1,0,0,40,38,0
23,5,17,15,10,4,0,1,4,0,0,0,38,38,0
24,2,18,9,13,2,3,0,4,1,0,0,50,19,1
21,1,12,12,14,2,3,0,4,1,0,0,70,38,1
6,2,12,11,9,4,13,3,4,1,0,0,40,38,0
23,2,35,9,13,2,9,0,4,1,0,0,40,38,1
24,4,20,11,9,2,7,5,4,0,0,0,20,38,0
7,5,27,7,12,2,10,0,4,1,0,0,50,38,0
21,2,18,15,10,0,2,1,4,1,0,1741,40,38,0
41,2,24,11,9,2,0,0,4,1,0,0,45,38,1
15,2,18,11,9,4,7,1,4,0,0,0,34,38,0
23,2,21,7,12,2,12,0,4,1,0,1977,60,38,1
24,2,11,14,15,2,9,5,4,0,0,0,40,38,1
25,2,39,9,13,2,0,5,2,0,0,0,40,38,0
42,1,17,0,6,6,7,4,2,0,0,0,30,38,0
2,1,3,15,10,4,0,3,4,1,0,0,40,38,0
41,2,26,15,10,4,13,1,4,1,0,0,20,38,0
25,4,30,11,9,2,4,0,1,1,0,0,40,0,1
3,2,12,11,9,4,7,3,4,0,0,0,40,38,0
15,2,17,11,9,5,7,1,4,0,0,0,30,38,0
28,2,19,8,11,6,3,1,4,0,0,0,45,38,0
33,2,20,5,4,0,2,1,4,1,0,0,40,38,0
19,2,15,9,13,0,9,3,4,0,0,0,40,38,0
28,2,10,11,9,2,11,0,4,1,0,0,60,38,0
0,2,25,1,7,4,7,3,4,1,0,0,12,38,0
42,2,15,15,10,2,11,0,4,1,41,0,40,38,0
9,2,38,1,7,2,2,0,4,1,0,0,40,38,0
20,3,26,15,10,2,3,0,1,1,0,0,75,36,1
47,2,2,11,9,2,3,0,4,1,0,0,40,38,1
16,2,19,9,13,4,9,1,4,0,0,0,45,38,0
16,2,22,11,9,2,2,5,4,0,0,0,40,38,1
44,2,7,11,9,2,3,0,4,1,0,0,40,38,1
0,2,19,6,5,4,7,3,4,1,11,0,24,38,0
33,4,3,12,14,2,4,0,4,1,24,0,98,38,0
10,1,21,12,14,4,9,3,4,1,0,0,35,38,0
13,2,7,11,9,0,9,3,4,0,0,0,40,38,0
26,2,48,11,9,2,5,0,2,1,0,0,40,38,0
27,2,17,15,10,2,2,0,4,1,73,0,40,38,1
18,2,19,15,10,4,3,1,4,0,0,0,40,38,0
8,2,19,15,10,4,12,3,4,0,0,0,40,38,0
7,2,28,15,10,2,6,5,4,0,73,0,48,38,1
5,2,3,9,13,4,9,1,4,0,0,0,15,10,0
25,1,10,15,10,2,2,0,4,1,52,0,40,38,1
17,2,18,7,12,0,11,4,2,0,0,0,45,38,0
43,2,17,9,13,0,9,1,4,0,0,0,42,38,0
4,2,21,11,9,4,5,3,4,1,0,0,40,38,0
40,0,43,12,14,2,11,0,4,1,150,0,40,38,1
24,2,22,14,15,2,9,0,4,1,0,0,60,38,1
33,2,18,15,10,0,7,1,4,1,0,0,45,38,0
8,2,37,9,13,4,3,1,4,0,0,0,40,38,0
33,2,19,5,4,2,2,0,4,1,0,0,40,6,0
19,2,20,9,13,2,9,0,4,1,0,0,45,38,0
14,2,13,11,9,0,9,1,4,0,0,0,40,38,0
12,1,22,9,13,4,10,1,4,1,0,0,56,38,0
4,2,23,15,10,4,11,3,4,1,0,0,45,38,0
10,2,25,9,13,4,12,4,2,0,0,0,40,38,0
48,2,11,11,9,2,13,0,4,1,0,0,16,38,0
20,3,6,9,13,0,11,1,4,0,0,0,60,38,0
7,2,28,11,9,4,2,3,4,1,0,0,40,38,0
21,2,17,11,9,0,11,1,4,1,0,0,80,38,0
31,2,15,9,13,2,0,0,4,1,77,0,40,38,1
4,2,15,15,10,4,7,1,1,0,0,0,25,38,0
14,2,22,11,9,2,13,0,4,1,0,0,45,38,1
38,2,24,11,9,2,11,0,4,1,44,0,40,38,1
7,2,30,15,10,2,0,5,1,0,0,0,40,24,0
26,2,17,11,9,0,0,1,4,0,0,0,40,38,0
9,2,19,7,12,4,12,1,4,1,0,0,45,38,0
29,2,8,7,12,4,9,1,4,0,0,0,33,38,0
18,2,19,7,12,2,0,0,4,1,0,0,40,38,1
24,3,3,15,10,2,4,0,4,1,0,0,54,38,1
9,2,6,9,13,4,11,1,4,1,0,0,40,38,0
17,2,14,12,14,2,3,0,1,1,73,0,35,35,1
19,4,21,9,13,0,9,1,2,0,0,0,40,38,1
5,2,20,15,10,4,11,3,4,1,0,0,15,38,0
7,2,19,15,10,4,6,1,4,1,0,0,40,38,0
60,4,14,15,10,2,11,0,4,1,0,0,40,38,0
5,2,40,4,3,2,6,2,4,0,0,0,40,25,0
12,2,42,15,10,4,12,1,4,0,0,0,40,38,0
45,2,16,11,9,6,7,1,4,0,0,0,24,38,0
22,4,17,11,9,2,3,0,4,1,0,0,40,38,0
26,2,5,15,10,2,2,0,4,1,0,1485,50,38,0
18,2,19,11,9,0,13,1,4,1,0,0,45,38,0
12,2,20,1,7,4,3,1,4,0,0,0,40,38,0
59,4,17,12,14,2,2,0,4,1,0,0,10,38,0
46,4,8,11,9,2,4,0,4,1,0,0,45,38,0
26,2,19,15,10,2,9,5,4,0,0,1887,50,38,1
41,4,32,11,9,2,5,0,4,1,0,0,40,38,0
49,2,13,11,9,4,13,1,4,1,20,0,55,38,0
24,2,21,15,10,4,2,1,2,1,0,0,45,38,0
9,2,22,9,13,4,0,1,4,1,0,0,40,38,0
30,2,18,8,11,4,7,1,4,1,0,0,40,38,0
38,1,10,0,6,2,0,0,4,1,0,0,40,38,0
36,2,24,11,9,2,13,0,4,1,0,0,40,38,0
0,2,27,4,3,4,7,2,4,1,0,0,48,25,0
13,2,9,11,9,4,2,2,4,1,0,0,40,38,0
32,2,7,12,14,4,9,1,4,1,0,0,60,38,0
2,2,10,11,9,4,11,4,2,1,0,0,30,13,0
28,2,26,11,9,2,7,0,2,1,0,0,40,38,0
9,2,9,7,12,4,11,1,4,1,0,0,40,38,0
21,2,30,8,11,2,2,0,4,1,73,0,40,38,1
19,5,12,11,9,2,10,0,4,1,73,0,40,38,1
16,2,9,11,9,4,4,1,4,1,0,0,20,38,0
5,5,29,15,10,4,10,3,2,0,0,0,40,38,0
26,4,24,9,13,4,11,1,4,1,0,0,42,38,0
39,2,10,7,12,3,7,1,4,1,0,0,25,19,0
14,2,16,9,13,4,9,3,4,1,0,0,25,38,0
16,2,12,9,13,2,3,0,4,1,0,0,40,38,1
9,2,19,11,9,2,7,0,4,1,0,0,40,38,0
16,2,11,9,13,2,3,0,4,1,0,0,40,38,1
29,1,33,1,7,2,13,0,4,1,0,0,30,38,0
21,0,10,11,9,2,0,0,4,1,0,0,40,38,1
48,2,16,1,7,6,7,4,3,1,0,0,40,38,0
23,2,10,8,11,2,12,0,4,1,0,0,40,38,1
25,2,11,11,9,2,0,5,4,0,0,0,35,38,0
9,4,12,6,5,2,2,0,4,1,0,0,40,31,0
19,2,35,0,6,2,7,5,4,0,0,0,24,38,0
45,2,27,12,14,2,9,0,4,1,0,0,40,38,1
26,2,18,9,13,2,13,0,4,1,0,0,45,38,0
26,2,17,9,13,0,3,1,4,1,0,1564,45,38,1
5,2,41,11,9,3,11,1,4,1,0,0,55,38,0
11,2,9,11,9,2,2,0,4,1,0,0,40,38,0
39,4,18,15,10,2,11,0,4,1,0,0,45,38,0
5,2,36,7,12,4,11,1,4,0,0,0,15,38,0
40,2,21,9,13,0,3,1,4,0,0,0,45,38,1
22,2,48,11,9,0,11,4,4,0,0,0,40,38,0
9,0,19,15,10,4,0,4,4,0,0,0,15,38,0
0,2,9,1,7,4,7,3,4,1,0,0,10,38,0
23,5,18,8,11,2,6,0,4,1,0,0,38,38,1
28,2,26,11,9,2,6,0,2,1,0,0,40,38,0
27,2,16,11,9,4,2,1,2,1,0,0,40,38,0
3,1,35,15,10,4,0,3,4,0,0,0,10,38,0
16,2,27,11,9,2,2,5,4,0,0,0,40,38,0
6,2,4,15,10,4,11,1,4,1,0,0,40,38,0
29,4,8,12,14,0,3,1,4,1,0,0,30,38,0
21,2,17,11,9,2,11,0,4,1,0,0,50,38,0
37,2,17,11,9,0,13,1,4,1,0,0,40,38,0
29,2,21,4,3,0,2,1,4,0,0,2339,45,38,0
8,2,34,15,10,2,2,0,4,1,0,0,40,38,0
29,2,11,15,10,0,11,1,4,0,0,0,40,38,0
19,1,12,15,10,2,13,5,4,0,0,0,40,38,0
6,2,40,11,9,4,7,1,4,0,0,0,25,38,0
12,2,13,11,9,5,6,1,4,1,0,0,40,38,0
27,2,16,15,10,2,0,5,4,0,0,2415,6,38,1
2,2,3,15,10,4,0,3,4,0,0,0,16,38,0
2,2,23,11,9,4,7,2,4,0,0,0,40,38,0
18,2,22,11,9,2,7,5,4,0,0,0,40,38,1
10,2,30,9,13,4,2,1,4,1,0,0,50,38,0
29,4,28,7,12,5,2,1,4,1,0,0,40,38,0
17,2,20,11,9,4,7,1,4,0,0,0,35,38,0
27,2,12,15,10,2,12,0,4,1,0,0,40,38,0
28,2,10,15,10,0,5,4,4,0,0,0,40,38,0
8,2,9,9,13,2,3,0,4,1,0,0,55,38,1
35,3,13,9,13,2,3,0,4,1,0,0,50,38,1
3,2,42,15,10,4,5,3,4,1,0,0,40,38,0
11,2,11,15,10,4,7,1,4,0,0,0,40,38,0
33,5,29,9,13,2,10,0,4,1,0,0,40,38,1
17,2,23,8,11,0,12,1,4,0,0,0,64,38,0
11,2,17,5,4,2,5,0,3,1,0,2179,40,32,0
24,2,45,12,14,2,3,0,4,1,0,1977,65,38,1
11,2,11,11,9,2,0,0,4,1,0,0,40,38,0
29,4,32,11,9,2,2,0,4,1,0,0,25,38,0
15,2,36,15,10,2,3,0,4,1,0,0,50,38,0
24,1,4,15,10,0,7,1,2,0,0,0,24,38,0
7,2,24,11,9,4,5,4,2,0,0,0,40,38,0
16,2,12,15,10,0,3,4,4,0,0,0,40,38,0
29,2,19,10,16,2,3,0,4,1,150,0,60,38,1
14,5,103,15,10,2,6,0,4,1,0,0,40,38,0
18,2,9,2,8,0,2,1,4,1,0,0,50,38,1
35,2,19,3,2,2,6,0,4,1,0,0,40,25,0
13,2,43,1,7,4,7,3,4,0,0,0,19,38,0
17,1,24,1,7,5,6,1,2,1,0,0,40,38,0
17,5,24,11,9,0,13,4,4,0,0,0,40,38,0
3,2,6,15,10,2,11,0,4,1,0,0,30,38,0
0,2,18,1,7,4,5,3,4,1,22,0,18,38,0
15,5,9,9,13,2,3,5,4,0,0,0,40,38,1
12,2,19,11,9,0,4,1,4,1,0,0,40,38,0
16,2,23,0,6,4,2,4,4,0,0,0,35,38,0
8,2,13,11,9,2,13,0,4,1,0,0,60,38,0
19,0,26,12,14,4,9,1,4,1,0,1408,40,38,0
6,2,20,11,9,4,5,1,4,1,0,0,72,5,0
46,3,22,11,9,2,3,0,4,1,0,0,40,38,1
30,1,29,12,14,2,9,0,4,1,0,0,40,38,0
23,4,20,9,13,3,9,1,4,0,22,0,40,38,0
13,2,3,7,12,2,7,5,4,0,0,0,25,38,1
10,2,12,15,10,4,2,3,1,1,0,1980,40,29,0
16,2,21,12,14,2,9,0,4,1,0,0,50,38,1
17,1,28,11,9,4,4,1,2,1,6,0,60,38,0
17,1,12,15,10,4,10,1,4,0,0,0,40,38,0
6,2,8,15,10,2,0,0,4,1,0,0,40,38,0
25,1,34,15,10,2,0,5,4,0,0,0,40,38,0
12,2,36,9,13,4,9,1,4,1,0,0,40,38,0
28,2,5,11,9,0,0,1,4,0,0,0,28,38,0
7,0,19,11,9,4,1,3,4,1,0,0,40,38,0
27,2,12,15,10,2,9,0,4,1,0,0,40,38,1
10,2,41,6,5,4,2,2,4,1,0,0,40,25,0
3,2,30,15,10,4,11,1,4,1,0,0,35,38,0
27,2,29,11,9,6,3,4,2,0,0,0,40,38,0
34,2,6,11,9,2,2,0,0,1,0,0,40,38,0
3,2,15,11,9,2,6,0,4,1,0,0,40,38,0
2,2,21,11,9,4,6,3,2,0,0,0,40,38,0
28,3,20,15,10,2,2,0,4,1,0,0,55,38,1
43,2,25,11,9,2,2,0,4,1,0,0,40,38,1
27,4,23,11,9,2,11,5,4,0,0,0,40,38,1
23,2,7,8,11,2,6,0,1,1,0,0,40,38,1
13,2,18,11,9,2,3,5,4,0,0,0,40,38,0
21,2,35,15,10,2,13,0,2,1,0,0,50,38,0
6,2,5,11,9,2,13,0,4,1,0,0,60,38,0
27,2,12,7,12,4,4,3,4,1,0,0,40,38,0
37,1,29,11,9,2,13,0,2,1,0,0,40,38,0
15,2,13,9,13,2,9,0,4,1,0,0,50,38,0
33,2,19,3,2,3,2,4,4,1,0,0,40,38,0
7,2,17,9,13,4,12,1,4,0,0,0,20,38,0
20,2,13,11,9,2,0,5,4,0,0,0,60,38,0
35,2,4,11,9,0,13,4,4,1,0,0,40,38,0
21,2,3,15,10,2,13,0,4,1,0,0,40,38,0
32,2,19,12,14,2,3,0,4,1,0,1977,45,38,1
13,2,12,9,13,2,12,5,4,0,0,0,16,38,1
43,2,20,15,10,4,9,4,4,1,0,0,40,38,1
18,2,29,11,9,4,2,1,4,1,0,0,40,38,0
13,2,30,11,9,4,13,1,4,1,0,0,60,38,0
50,2,5,8,11,0,7,1,4,0,0,0,24,38,0
29,2,28,9,13,4,2,1,4,0,0,0,40,38,0
0,2,21,6,5,4,7,1,4,1,0,0,6,38,0
5,2,28,15,10,4,5,3,4,1,0,0,30,38,0
10,2,16,0,6,4,7,1,4,1,0,0,40,38,0
6,2,20,11,9,4,7,4,4,0,0,0,35,38,0
16,2,11,7,12,2,2,0,4,1,0,0,45,31,0
26,4,17,15,10,2,2,0,4,1,0,0,20,38,0
11,5,7,9,13,4,9,1,4,1,0,0,20,38,0
24,2,19,11,9,3,2,4,4,0,0,0,40,38,0
8,2,19,15,10,3,0,3,2,0,0,0,20,38,0
42,1,29,11,9,2,13,0,4,1,0,0,45,38,0
28,1,16,9,13,0,9,4,4,0,0,0,40,38,0
21,2,9,9,13,2,11,0,4,1,150,0,60,38,1
23,2,35,11,9,4,7,1,4,0,0,0,35,38,0
29,0,37,11,9,0,0,1,4,1,0,0,40,38,0
18,2,3,7,12,4,3,1,4,0,0,0,60,38,0
17,2,19,11,9,0,9,4,4,0,0,0,25,38,0
16,2,18,9,13,4,2,3,4,1,0,0,20,38,0
24,2,34,11,9,0,0,4,4,0,0,0,36,38,0
3,2,26,15,10,4,6,3,4,1,0,0,40,38,0
6,2,40,4,3,4,7,3,4,1,0,0,40,7,0
9,2,6,15,10,4,9,1,4,0,0,0,35,38,0
6,1,32,11,9,4,4,1,4,1,0,0,40,30,0
45,1,11,11,9,2,13,0,4,1,0,0,40,38,0
35,2,5,15,10,2,0,0,4,1,0,0,40,38,0
41,2,18,15,10,0,7,4,4,0,0,0,42,9,0
