18,5,2,3,1,9,2,2,3,26,8,9,0,0,0,4,0
37,1,2,2,1,44,1,1,3,26,8,8,0,0,0,4,0
42,6,2,3,1,66,2,1,3,26,8,0,0,0,0,4,0
21,10,2,2,1,9,2,1,3,26,8,6,0,0,0,4,0
28,5,2,3,1,29,2,1,3,26,8,6,0,0,0,4,0
26,1,2,2,1,7,2,1,3,26,8,7,0,0,0,4,0
35,1,2,1,1,69,1,1,3,26,8,2,0,0,0,4,0
34,1,2,1,1,15,2,1,3,26,8,7,0,0,0,4,0
41,1,2,1,1,23,2,1,3,26,8,11,22,0,0,4,0
9,10,3,3,1,9,2,1,3,26,8,9,0,0,0,4,0
26,1,2,2,1,55,2,1,3,26,8,6,0,0,0,4,0
29,10,2,3,1,19,2,1,3,26,8,6,0,0,0,4,0
16,0,2,2,1,58,1,2,3,26,8,7,0,0,0,4,0
41,6,3,2,1,37,2,1,3,26,8,10,0,0,0,4,0
27,5,2,3,1,54,2,1,3,26,8,14,11,0,0,4,0
11,8,0,2,1,37,2,1,3,26,8,6,0,0,0,4,0
28,10,0,2,1,66,1,1,3,26,8,4,0,0,0,4,0
38,7,2,1,1,4,2,2,3,26,8,7,11,0,0,4,0
18,1,2,1,1,49,2,1,3,26,8,8,0,0,0,4,0
41,6,0,1,1,66,2,1,3,26,8,1,0,0,0,4,0
26,1,2,2,1,18,2,1,3,26,8,7,11,0,0,4,0
23,0,2,2,1,41,2,1,3,26,8,10,0,0,0,4,0
15,5,3,3,1,7,2,1,3,26,8,9,0,0,0,4,0
41,5,0,3,1,33,1,1,3,26,8,6,0,0,0,4,0
39,10,2,1,1,9,1,1,3,26,8,16,0,0,0,4,0
38,10,0,4,1,56,2,1,3,26,8,10,0,0,0,4,0
33,1,2,2,1,32,2,1,3,26,8,13,0,0,0,4,0
16,0,2,4,1,37,2,1,3,26,8,2,22,0,0,4,0
25,8,2,2,1,46,2,2,3,26,8,3,11,0,0,4,0
34,10,2,3,1,62,1,2,3,26,8,6,0,0,0,4,0
15,10,3,2,1,10,2,1,3,26,8,7,11,0,0,4,0
11,0,3,2,1,67,2,2,3,26,8,11,0,0,0,4,0
16,8,2,2,1,2,2,2,3,26,8,13,0,0,0,4,0
13,1,2,2,1,9,2,1,3,26,8,4,0,0,0,4,0
37,8,2,2,1,31,2,1,3,26,8,11,0,0,0,4,2
37,5,2,4,1,13,1,1,3,26,8,12,0,0,0,4,0
14,0,3,2,1,27,2,1,3,26,8,8,0,0,0,4,0
20,10,3,2,1,21,2,1,3,26,8,6,0,0,0,4,0
37,0,3,2,1,66,2,2,3,26,8,0,11,0,0,4,0
10,11,3,3,1,9,2,1,3,26,8,3,11,0,0,4,0
5,1,2,2,1,70,2,1,3,26,8,6,0,0,0,4,0
14,10,3,2,1,9,2,1,3,26,8,3,0,0,0,4,0
25,8,3,4,1,9,1,1,3,26,8,13,0,0,0,4,0
14,1,2,2,1,54,2,1,3,26,8,11,0,0,0,4,0
28,1,2,2,1,33,2,1,3,26,8,11,0,0,0,4,0
35,3,0,1,1,70,2,1,3,26,8,5,0,0,0,4,0
16,7,3,2,1,37,2,1,3,26,8,8,0,0,0,4,0
39,11,2,3,1,47,1,1,3,26,8,10,0,0,0,4,0
19,1,2,2,1,43,2,1,3,26,8,6,0,0,0,4,0
41,1,2,2,1,56,2,1,3,26,8,16,0,0,0,4,0
15,8,2,2,1,28,2,1,3,26,8,13,0,0,0,4,0
38,1,0,1,1,66,2,1,3,26,8,5,11,0,0,4,0
30,11,2,2,1,36,2,1,3,26,8,7,0,0,0,4,0
25,8,2,1,1,37,2,1,3,26,8,6,11,0,0,4,0
36,1,2,1,1,41,2,1,3,26,8,11,11,0,0,4,0
33,1,2,4,1,2,2,1,3,26,8,5,11,0,0,4,0
8,9,3,2,1,9,2,1,3,26,8,11,11,0,0,4,0
22,5,2,3,1,4,2,1,3,26,8,6,0,0,0,4,0
21,5,2,2,1,23,2,1,3,26,8,14,0,0,0,4,0
32,10,2,1,1,17,1,1,3,26,8,1,11,0,0,4,0
23,8,2,2,1,9,2,1,3,26,8,1,11,0,0,4,0
33,1,2,4,1,24,2,1,3,26,8,11,0,0,0,4,0
42,6,0,2,1,27,2,1,3,26,8,7,0,0,0,4,0
34,1,2,2,1,65,2,1,3,26,8,15,22,0,0,4,0
30,1,2,2,1,69,2,1,3,26,8,3,11,0,0,4,0
30,8,2,4,1,21,2,1,3,26,8,1,0,0,0,4,0
21,10,3,3,1,50,2,1,3,26,8,6,0,0,0,4,0
29,8,3,2,1,22,2,1,3,26,8,8,11,0,0,4,0
22,1,2,2,1,14,2,1,3,26,8,11,38,0,0,4,0
27,10,2,2,1,68,2,1,3,26,8,7,0,0,0,4,0
8,0,3,2,1,67,2,1,3,26,8,7,0,0,0,4,0
34,5,2,3,1,34,2,1,3,26,8,16,0,0,0,4,0
36,10,2,2,1,17,2,1,3,26,8,7,0,0,0,4,0
36,0,2,3,1,23,1,1,3,26,8,12,11,0,0,4,2
32,1,2,1,1,9,1,1,3,26,8,7,22,0,0,4,0
17,1,2,2,1,9,2,1,3,26,8,1,0,0,0,4,0
26,8,2,2,1,16,2,2,3,26,8,7,0,0,0,4,0
35,2,2,4,1,24,2,1,3,26,8,7,0,0,0,4,0
17,6,3,1,1,48,1,1,3,26,8,4,0,0,0,4,0
42,0,0,2,1,70,2,1,3,26,8,3,0,0,0,4,0
35,0,0,2,1,12,2,1,3,26,8,9,0,0,0,4,0
30,11,2,2,1,46,2,1,3,26,8,6,11,0,0,4,0
16,10,2,2,1,53,2,1,3,26,8,6,11,0,0,4,0
36,8,2,2,1,27,2,1,3,26,8,10,11,0,0,4,0
33,5,2,2,1,13,2,1,3,26,8,13,0,0,0,4,0
13,8,2,3,1,43,2,1,3,26,8,8,0,0,0,4,0
17,10,0,2,1,66,2,1,3,26,8,12,11,0,0,4,0
17,8,2,2,1,57,2,1,3,26,8,1,0,0,0,4,0
20,10,2,2,1,32,2,1,3,26,8,9,0,0,0,4,0
18,0,2,3,1,27,2,1,3,26,8,4,11,0,0,4,0
40,6,2,1,1,30,2,1,3,26,8,5,0,0,0,4,0
22,8,0,4,1,48,2,1,3,26,8,8,0,0,0,4,0
36,5,2,2,1,46,1,1,3,26,8,4,0,0,0,4,0
16,1,3,2,1,54,2,2,3,26,8,8,0,0,0,4,0
13,5,3,3,1,9,2,1,3,26,8,11,0,0,0,4,0
33,6,2,2,1,27,2,1,3,26,8,5,0,0,0,4,0
15,5,2,3,1,43,2,1,3,26,8,7,0,0,0,4,0
37,5,2,3,1,63,2,1,3,26,8,4,11,0,0,4,0
24,0,2,2,1,49,2,1,3,26,8,12,0,0,0,4,0
16,1,2,2,1,30,2,1,3,26,8,8,0,0,0,4,0
15,1,3,2,1,37,2,1,3,26,8,8,11,0,0,4,0
20,8,2,2,1,19,2,1,3,26,8,7,0,0,0,4,0
32,10,0,3,1,22,1,2,3,26,8,16,0,0,0,4,0
25,5,2,3,1,45,2,1,3,26,8,7,0,0,0,4,0
43,1,0,1,1,17,2,1,3,26,8,14,11,0,0,4,0
29,0,2,2,1,28,2,1,3,26,8,11,0,0,0,4,0
30,7,2,3,1,62,2,1,3,26,8,8,0,0,0,4,0
26,1,2,2,1,57,2,1,3,26,8,10,0,0,0,4,0
17,9,3,4,1,36,2,1,3,26,8,11,11,0,0,4,0
17,8,2,2,1,9,2,1,3,26,8,10,0,0,0,4,0
32,8,2,2,1,56,2,1,3,26,8,9,11,0,0,4,0
23,5,2,3,1,22,2,2,3,26,8,9,0,0,0,4,0
23,5,2,3,1,54,2,1,3,26,8,7,0,0,0,4,0
21,8,3,4,1,32,2,1,3,26,8,9,0,0,0,4,0
24,6,2,2,1,56,2,1,3,26,8,7,0,0,0,4,0
20,1,2,2,1,4,2,1,3,26,8,8,0,0,0,4,0
35,6,2,2,1,39,2,1,3,26,8,7,11,0,0,4,0
41,3,0,1,1,25,1,1,3,26,8,9,11,0,0,4,0
18,8,2,2,1,37,2,1,3,26,8,7,0,0,0,4,0
36,1,2,1,1,5,2,1,3,26,8,8,0,0,0,4,0
22,10,2,3,1,51,2,1,3,26,8,5,0,0,0,4,0
29,12,2,4,1,34,1,1,3,26,8,8,11,0,0,4,0
35,11,2,4,1,15,1,1,3,26,8,9,22,0,0,4,0
28,3,2,1,1,71,1,1,3,26,8,6,0,0,0,4,0
21,5,2,3,1,44,2,2,3,26,8,3,11,0,0,4,0
22,11,2,2,1,28,2,1,3,26,8,9,0,0,0,4,0
10,1,2,1,1,39,2,1,3,26,8,6,0,0,0,4,0
17,2,0,2,1,7,2,1,3,26,8,8,0,0,0,4,0
37,6,2,2,1,9,1,2,3,26,8,3,0,0,0,4,0
25,10,0,4,1,26,2,1,3,26,8,4,0,0,0,4,0
30,1,2,1,1,34,2,1,3,26,8,3,11,0,0,4,0
40,5,2,4,1,11,2,1,3,26,8,7,22,0,0,4,0
15,5,3,3,1,40,2,1,3,26,8,7,0,0,0,4,0
18,1,2,4,1,10,1,1,3,26,8,7,11,0,0,4,0
35,8,0,2,1,18,2,1,3,26,8,2,0,0,0,4,0
29,1,2,1,1,1,2,1,3,26,8,6,0,0,0,4,0
13,8,2,2,1,44,2,1,3,26,8,13,11,0,0,4,0
39,2,2,2,1,36,2,1,3,26,8,13,11,0,0,4,0
35,1,2,4,1,23,1,1,3,26,8,2,0,0,0,4,0
37,1,2,1,1,59,2,1,3,26,8,7,0,0,0,4,0
27,1,2,1,1,31,2,1,3,26,8,9,0,0,0,4,0
35,0,0,2,1,38,2,1,3,26,8,6,11,0,0,4,0
19,1,2,1,1,9,2,1,3,26,8,13,0,0,0,4,0
26,0,0,2,1,61,2,1,3,26,8,6,0,0,0,4,0
31,1,0,1,1,9,2,2,3,26,8,9,0,0,0,4,0
28,10,2,2,1,41,2,2,3,26,8,3,0,0,0,4,0
25,2,2,4,1,9,2,1,3,26,8,12,0,0,0,4,0
20,0,2,2,1,9,1,1,3,26,8,4,0,0,0,4,0
25,10,2,2,1,48,2,1,3,26,8,2,0,0,0,4,0
31,5,2,3,1,39,2,1,3,26,8,7,22,0,0,4,0
24,5,2,4,1,34,1,1,3,26,8,9,11,0,0,4,0
4,1,3,2,1,9,2,1,3,26,8,6,11,0,0,4,0
22,5,2,3,1,26,2,1,3,26,8,9,0,0,0,4,0
21,1,2,2,1,51,2,1,3,26,8,8,0,0,0,4,0
33,8,2,2,1,28,2,1,3,26,8,13,11,0,0,4,0
31,0,2,2,1,47,2,1,3,26,8,10,0,0,0,4,0
35,1,2,2,1,9,2,2,3,26,8,6,0,0,0,4,0
16,8,3,2,1,9,2,1,3,26,8,4,0,0,0,4,0
15,10,0,2,1,17,2,1,3,26,8,7,0,0,0,4,0
32,5,3,3,1,36,2,1,3,26,8,2,0,0,0,4,0
21,1,2,1,1,34,2,1,3,26,8,9,0,0,0,4,0
41,2,0,2,1,69,2,1,3,26,8,13,22,0,0,4,0
12,10,3,2,1,32,2,1,3,26,8,12,11,0,0,4,0
18,8,2,2,1,17,2,2,3,26,8,9,0,0,0,4,0
22,1,2,2,1,51,2,1,3,26,8,8,11,0,0,4,0
35,1,2,2,1,62,2,1,3,26,8,11,11,0,0,4,0
16,5,3,3,1,38,2,1,3,26,8,1,11,0,0,4,0
19,10,2,2,1,34,2,1,3,26,8,3,0,0,0,4,0
24,5,0,3,1,64,2,1,3,26,8,11,22,0,0,4,0
23,2,2,1,1,30,2,1,3,26,8,4,0,0,0,4,0
12,9,3,3,1,31,2,1,3,26,8,15,11,0,0,4,0
19,5,3,3,1,58,2,1,3,26,8,4,0,0,0,4,0
21,0,0,2,1,4,2,1,3,26,8,11,11,0,0,4,0
23,1,2,1,1,23,2,2,3,26,8,1,11,0,0,4,0
22,1,2,1,1,9,2,1,3,26,8,10,0,0,0,4,0
24,5,3,3,1,9,2,2,3,26,8,11,11,0,0,4,2
22,1,0,1,1,9,2,1,3,26,8,15,0,0,0,4,0
39,10,2,2,1,11,2,1,3,26,8,0,33,0,0,4,0
38,2,0,2,1,19,1,1,3,26,8,2,22,0,0,4,0
19,0,2,2,1,24,2,1,3,26,8,15,11,0,0,4,0
41,6,2,2,1,38,2,1,3,26,8,4,22,0,0,4,0
21,8,0,2,1,2,2,1,3,26,8,6,22,0,0,4,0
31,8,2,2,1,50,1,1,3,26,8,7,11,0,0,4,0
20,8,3,2,1,56,2,1,3,26,8,13,11,0,0,4,0
18,7,2,3,1,24,1,1,3,26,8,6,11,0,0,4,0
32,1,2,1,1,58,2,1,3,26,8,12,22,0,0,4,0
23,0,2,2,1,7,2,2,3,26,8,11,11,0,0,4,0
36,10,2,3,1,32,1,1,3,26,8,8,33,0,0,4,0
40,1,2,1,1,65,2,1,3,26,8,5,11,0,0,4,0
12,1,3,2,1,9,2,1,3,26,8,10,11,0,0,4,0
15,0,3,2,1,41,2,1,3,26,8,7,11,0,0,4,0
29,0,2,2,1,43,2,1,3,26,8,3,11,0,0,4,0
32,10,3,3,1,40,2,1,3,26,8,6,22,0,0,4,0
14,1,2,2,1,16,2,1,3,26,8,8,11,0,0,4,0
22,7,2,2,1,61,2,1,3,26,8,5,11,0,0,4,0
19,5,2,3,1,57,2,1,3,26,8,16,11,0,0,4,0
36,10,3,4,1,49,2,1,3,26,8,13,11,0,0,4,0
6,9,3,2,1,47,2,1,3,26,8,7,22,0,0,4,0
36,5,2,3,1,9,1,1,3,26,8,2,11,0,0,4,0
16,10,2,2,1,24,2,1,3,26,8,9,33,0,0,4,0
38,10,0,1,1,15,2,1,3,26,8,9,11,0,0,4,0
13,1,3,2,1,37,2,1,3,26,8,6,11,0,0,4,0
6,9,3,2,1,67,2,1,3,26,8,6,11,0,0,4,0
24,1,0,1,1,34,2,1,3,26,8,3,22,0,0,4,0
39,10,2,2,1,66,2,1,3,26,8,12,11,0,0,4,0
24,1,2,4,1,46,2,1,3,26,8,1,11,0,0,4,0
33,0,2,2,1,54,2,1,3,26,8,7,11,0,0,4,0
39,6,2,2,1,27,2,1,3,26,8,7,11,0,0,4,0
18,8,3,2,1,59,2,1,3,26,8,7,11,0,0,4,0
35,8,2,4,1,32,2,1,3,26,8,7,11,0,0,4,0
32,10,2,2,1,14,2,1,3,26,8,6,11,0,0,4,0
36,5,2,3,1,38,2,1,3,26,8,14,11,0,0,4,0
37,1,2,2,1,69,2,1,3,26,8,1,22,0,0,4,0
26,1,2,2,1,15,2,2,3,26,8,6,11,0,0,4,0
25,5,2,4,1,9,2,1,3,26,8,1,11,0,0,4,0
38,0,2,2,1,41,2,1,3,26,8,1,11,0,0,4,0
36,10,2,4,1,68,2,1,3,26,8,1,11,0,0,4,0
37,8,0,1,1,71,2,2,3,26,8,8,11,0,0,4,0
19,8,0,2,1,45,2,2,3,26,8,7,11,0,0,4,0
15,0,3,3,1,24,1,1,3,26,8,3,11,0,0,4,0
28,0,2,2,1,4,2,1,3,26,8,9,11,0,0,4,0
18,1,2,2,1,55,2,2,3,26,8,10,11,0,0,4,0
33,10,3,2,1,9,2,1,3,26,8,9,11,0,0,4,0
22,6,3,1,1,9,1,1,3,26,8,3,11,0,0,4,0
24,1,2,2,1,52,2,1,3,26,8,9,11,0,0,4,0
33,1,2,2,1,9,2,1,3,26,8,5,11,0,0,4,0
31,1,2,4,1,46,2,1,3,26,8,7,11,0,0,4,0
30,5,2,2,1,20,2,1,3,26,8,7,22,0,0,4,0
14,10,0,3,1,32,1,1,3,26,8,4,11,0,0,4,0
13,0,3,2,1,71,2,1,3,26,8,6,11,0,0,4,0
37,5,3,3,1,12,1,1,3,26,8,1,33,0,0,4,0
22,1,3,2,1,48,2,1,3,26,8,7,22,0,0,4,0
29,10,2,3,1,67,2,1,3,26,8,8,22,0,0,4,0
39,10,2,4,1,26,2,1,3,26,8,7,22,0,0,4,0
23,1,2,2,1,35,2,1,3,26,8,7,11,0,0,4,0
30,1,2,2,1,9,1,1,3,26,8,12,22,0,0,4,0
24,1,2,4,1,56,2,1,3,26,8,9,11,0,0,4,0
12,1,3,2,1,5,2,1,3,26,8,4,11,0,0,4,0
40,5,3,3,1,17,2,1,3,26,8,5,38,0,0,4,0
27,5,0,3,1,31,2,1,3,26,8,8,22,0,0,4,0
31,1,2,2,1,37,2,1,3,26,8,3,33,0,0,4,0
24,0,3,2,1,10,2,1,3,26,8,4,11,0,0,4,0
35,10,2,2,1,56,2,2,3,26,8,4,11,0,0,4,0
33,0,3,2,2,2,1,1,3,26,8,9,22,0,0,4,0
14,8,3,2,1,14,2,1,3,26,8,7,11,0,0,4,0
23,1,3,2,1,68,2,1,3,26,8,4,22,0,0,4,0
25,5,0,2,1,62,2,1,3,26,8,2,22,0,0,4,0
22,1,0,2,1,4,2,1,3,26,8,6,11,0,0,4,0
32,1,2,1,1,19,2,1,3,26,8,8,11,0,0,4,0
16,5,2,3,1,50,2,1,3,26,8,9,33,0,0,4,0
35,8,2,4,1,23,1,1,3,26,8,10,11,0,0,4,0
27,10,2,2,1,48,2,1,3,26,8,15,33,0,0,4,0
21,1,2,1,1,0,2,1,3,26,8,12,11,0,0,4,0
26,8,2,3,1,53,2,1,3,26,8,9,33,0,0,4,0
37,5,2,3,1,62,2,1,3,26,8,5,22,0,0,4,0
28,5,3,3,1,24,2,1,3,26,8,1,11,0,0,4,0
27,1,2,2,1,61,2,1,3,26,8,14,11,0,0,4,0
16,0,2,2,1,56,2,1,3,26,8,6,22,0,0,4,0
18,1,2,2,1,9,2,1,3,26,8,6,11,0,0,4,0
41,12,0,4,1,33,1,1,3,26,8,8,22,0,0,4,0
13,0,3,2,1,13,2,1,3,26,8,6,11,0,0,4,0
26,1,3,2,1,40,2,1,3,26,8,9,33,0,0,4,0
15,2,3,3,1,11,2,1,3,26,8,9,11,0,0,4,0
22,1,2,2,1,27,2,1,3,26,8,7,33,0,0,4,0
28,0,3,3,1,43,2,1,3,26,8,16,11,0,0,4,0
30,5,2,3,1,33,2,1,3,26,8,9,11,0,0,4,0
24,8,2,2,1,15,2,1,3,27,8,1,11,0,0,4,0
9,8,2,2,1,66,2,1,3,27,8,14,22,0,0,4,0
30,0,2,2,1,14,2,2,3,27,8,9,11,0,0,4,0
41,0,2,2,1,29,2,1,3,27,8,6,22,0,0,4,0
28,10,2,3,1,68,2,1,3,27,8,5,0,0,0,4,0
20,0,0,2,1,37,2,1,3,27,8,0,0,0,0,4,0
25,5,0,3,1,9,2,1,3,27,8,8,0,0,0,4,0
20,0,0,3,1,68,2,1,3,27,8,7,0,0,0,4,0
5,9,3,2,1,20,2,1,3,27,8,11,0,0,0,4,0
16,8,2,2,1,28,2,1,3,27,8,8,0,0,0,4,0
20,0,2,2,1,50,2,2,3,27,8,6,0,0,0,4,0
19,1,2,2,1,15,1,1,3,27,8,12,0,0,0,4,0
7,0,3,2,1,14,2,1,3,27,8,8,0,0,0,4,0
30,1,2,4,1,15,2,1,3,27,8,6,0,0,0,4,0
31,1,3,2,1,17,2,1,3,27,8,14,0,0,0,4,0
20,0,3,2,1,45,1,1,3,27,8,6,11,0,0,4,0
25,1,2,1,1,71,2,1,3,27,8,7,0,0,0,4,0
15,5,2,3,1,9,2,1,3,27,8,8,0,0,0,4,0
37,1,2,2,1,28,2,1,3,27,8,7,0,0,0,4,0
20,1,2,2,1,64,2,1,3,27,8,3,0,0,0,4,0
31,8,2,2,1,31,2,2,3,27,8,8,0,0,0,4,0
22,5,2,2,1,68,1,1,3,27,8,7,22,0,0,4,0
25,0,2,4,1,41,1,1,3,27,8,10,0,0,0,4,0
20,1,2,2,1,25,2,1,3,27,8,9,0,0,0,4,0
40,8,2,2,1,21,2,2,3,27,8,14,0,0,0,4,0
39,10,2,4,1,41,2,1,3,27,8,3,0,0,0,4,0
14,11,2,2,1,9,2,1,3,27,8,10,33,0,0,4,0
38,5,2,3,1,67,2,2,3,27,8,2,0,0,0,4,2
40,1,0,4,1,35,2,1,3,27,8,7,0,0,0,4,0
42,6,0,2,1,55,2,1,3,27,8,0,0,0,0,4,2
19,10,2,3,1,68,2,1,3,27,8,4,0,0,0,4,0
28,10,0,3,1,51,2,1,3,27,8,1,0,0,0,4,0
9,0,2,2,1,45,2,1,3,27,8,7,0,0,0,4,0
25,1,2,2,1,14,2,1,3,27,8,13,11,0,0,4,0
14,10,3,2,1,9,2,2,3,27,8,3,22,0,0,4,0
22,0,3,2,1,33,2,1,3,27,8,7,0,0,0,4,0
20,0,2,2,1,9,1,1,3,27,8,13,0,0,0,4,0
16,1,2,2,1,35,1,2,3,27,8,6,0,0,0,4,0
29,1,2,1,1,26,2,1,3,27,8,4,0,0,0,4,0
24,3,2,1,1,21,2,1,3,27,8,2,0,0,0,4,0
30,10,2,2,1,17,2,2,3,27,8,9,0,0,0,4,0
11,7,3,3,1,20,2,1,3,27,8,9,0,0,0,4,0
32,8,2,2,1,26,2,1,3,27,8,5,0,0,0,4,0
34,10,2,4,1,62,1,1,3,27,8,6,11,0,0,4,0
32,5,2,3,1,9,1,1,3,27,8,8,0,0,0,4,0
40,6,2,3,1,9,1,1,3,27,8,9,0,0,0,4,0
28,1,0,1,1,24,2,1,3,27,8,7,22,0,0,4,0
20,10,2,2,1,35,2,1,3,27,8,10,0,0,0,4,0
28,1,2,2,1,21,2,1,3,27,8,7,0,0,0,4,0
